# Vayyar & Minicircuits VNAKit
# Frequency range: [2000 - 2700 (mhz)], 1001 measurements.
# RBW: 2(khz); OutputPower: -10(dbm); transmitting from trPort 3

FREQUENCY(MHZ),1_I,1_Q,2_I,2_Q,3_I,3_Q,4_I,4_Q,5_I,5_Q,6_I,6_Q
2130.9,-0.000133815,-0.00357814,-0.00044527,-0.0467151,0,0,0.00938638,-0.048633,-0.000932002,-0.00166575,-0.0199644,0.0750309
2131.6,-0.000270003,-0.00351876,-0.000840753,-0.0467199,0,0,0.00829093,-0.0488213,-0.000996795,-0.00162834,-0.0177938,0.0755859
2132.3,-0.000394146,-0.00345425,-0.00124999,-0.046855,0,0,0.00717496,-0.0491496,-0.00105961,-0.00161515,-0.0156257,0.0762752
2133,-0.000556502,-0.00336814,-0.00164999,-0.0467573,0,0,0.0060892,-0.0492292,-0.00113065,-0.00156172,-0.0134061,0.0765649
2133.7,-0.000666446,-0.00326916,-0.00198406,-0.0468171,0,0,0.00495939,-0.0494432,-0.00117135,-0.00152773,-0.0112289,0.077004
2134.4,-0.000803737,-0.00318085,-0.00239099,-0.046835,0,0,0.00383839,-0.0495538,-0.00124572,-0.00147909,-0.00900498,0.0773195
2135.1,-0.000921416,-0.00309188,-0.00276551,-0.0467832,0,0,0.00271083,-0.0496016,-0.00130587,-0.00144671,-0.00676682,0.0775094
2135.8,-0.00106231,-0.00303217,-0.00317472,-0.0468169,0,0,0.00157913,-0.0497096,-0.00136341,-0.0014011,-0.0045353,0.0777384
2136.5,-0.00115669,-0.00289274,-0.00358522,-0.0467403,0,0,0.000425969,-0.0496934,-0.0014024,-0.00135436,-0.00226686,0.0777472
2137.2,-0.00126928,-0.00276964,-0.00394344,-0.046863,0,0,-0.000691677,-0.0498577,-0.00144161,-0.00132468,-3.81756e-05,0.0779945
2137.9,-0.00136462,-0.00267951,-0.00434841,-0.0467962,0,0,-0.00183234,-0.0498141,-0.00150804,-0.00126225,0.00220811,0.0779084
2138.6,-0.00146373,-0.00257435,-0.00473718,-0.0468086,0,0,-0.00294709,-0.0498149,-0.00155314,-0.00119689,0.00444949,0.0778678
2139.3,-0.00155518,-0.00243971,-0.00511031,-0.0467497,0,0,-0.00407183,-0.0496981,-0.00160617,-0.00115544,0.00668196,0.0776783
2140,-0.00164144,-0.00231933,-0.00551184,-0.0467659,0,0,-0.00525265,-0.0496536,-0.00165466,-0.0011208,0.00894457,0.0775228
2140.7,-0.00170833,-0.00220935,-0.00585942,-0.0468337,0,0,-0.00630475,-0.0496257,-0.00168562,-0.00103972,0.0111037,0.0773745
2141.4,-0.00179589,-0.00204048,-0.00630033,-0.0467079,0,0,-0.00749099,-0.0494119,-0.00172724,-0.000970881,0.0133609,0.0769038
2142.1,-0.00184944,-0.00193357,-0.00668308,-0.0466485,0,0,-0.00856785,-0.0492274,-0.00174758,-0.000913517,0.0155648,0.0764953
2142.8,-0.00189146,-0.00177872,-0.00705336,-0.0467375,0,0,-0.00973758,-0.0492038,-0.00181561,-0.00085813,0.0177872,0.0762122
2143.5,-0.00194109,-0.00164781,-0.00743946,-0.0466786,0,0,-0.0108354,-0.0489412,-0.00183586,-0.000797912,0.0199522,0.0756387
2144.2,-0.0019818,-0.00149873,-0.00784647,-0.0466634,0,0,-0.0119544,-0.0487506,-0.00187308,-0.000728981,0.022143,0.0751031
2144.9,-0.00202522,-0.00133472,-0.00823577,-0.0466717,0,0,-0.0130622,-0.0485523,-0.00190622,-0.000674374,0.0242956,0.0745302
2145.6,-0.0020159,-0.00121604,-0.00862025,-0.0467421,0,0,-0.0142023,-0.0483359,-0.00193027,-0.000606333,0.0264698,0.0739484
2146.3,-0.00201664,-0.00106604,-0.00898624,-0.046598,0,0,-0.0152574,-0.0479487,-0.0019726,-0.000530651,0.0285223,0.0730901
2147,-0.00201373,-0.000914373,-0.00941848,-0.0464448,0,0,-0.0163533,-0.0475414,-0.0019705,-0.000464513,0.0306312,0.0721173
2147.7,-0.00200768,-0.000752805,-0.00978694,-0.0465876,0,0,-0.0174876,-0.047408,-0.00201533,-0.000383233,0.0327531,0.0715239
2148.4,-0.00198398,-0.000618183,-0.0101851,-0.046469,0,0,-0.0185552,-0.0469357,-0.00200821,-0.000312969,0.0347885,0.0704828
2149.1,-0.00196475,-0.000478023,-0.010539,-0.0463462,0,0,-0.0195801,-0.0464602,-0.00202351,-0.000258358,0.036759,0.0693937
2149.8,-0.00192151,-0.000329091,-0.0109473,-0.0463751,0,0,-0.0206792,-0.0461449,-0.00205381,-0.00019734,0.0388036,0.0684497
2150.5,-0.00187834,-0.000183766,-0.0113325,-0.0463812,0,0,-0.0217628,-0.0457484,-0.0020631,-0.000103687,0.0407948,0.067415
2151.2,-0.00179675,-4.55565e-05,-0.0117056,-0.0462445,0,0,-0.0227762,-0.045212,-0.00204729,-5.14974e-05,0.0426886,0.0661765
2151.9,-0.00176803,8.17752e-05,-0.0120934,-0.046218,0,0,-0.0238107,-0.0447658,-0.00208186,5.05911e-05,0.0445829,0.0649903
2152.6,-0.00165989,0.000210975,-0.0125097,-0.0461731,0,0,-0.0248449,-0.0442582,-0.00207457,0.000119803,0.0464718,0.0637559
2153.3,-0.00156264,0.00031566,-0.012909,-0.0460857,0,0,-0.0258643,-0.0437077,-0.0020763,0.0001823,0.0483184,0.0624256
2154,-0.00151364,0.000438642,-0.0132814,-0.0460284,0,0,-0.0268692,-0.0431312,-0.00207574,0.000259074,0.0501287,0.0610539
2154.7,-0.00143706,0.0005503,-0.0136763,-0.0459161,0,0,-0.0278454,-0.0425282,-0.00207565,0.000340569,0.0518623,0.0595971
2155.4,-0.00133345,0.000649837,-0.0140642,-0.0459788,0,0,-0.0289011,-0.042041,-0.0020579,0.000403672,0.0536702,0.0582672
2156.1,-0.00125401,0.000770516,-0.0144634,-0.0459207,0,0,-0.0298692,-0.0414094,-0.002054,0.000495368,0.0553404,0.0567561
2156.8,-0.0011379,0.000829362,-0.0148286,-0.0456762,0,0,-0.0307215,-0.0406303,-0.00203051,0.000536297,0.0568565,0.0550087
2157.5,-0.00101068,0.000932627,-0.0152554,-0.045701,0,0,-0.0317328,-0.0400527,-0.00201544,0.000622729,0.0585687,0.0534964
2158.2,-0.000898958,0.00100779,-0.0156218,-0.0456154,0,0,-0.0326825,-0.0393754,-0.00198709,0.000731503,0.0600783,0.0518472
2158.9,-0.000780109,0.00107997,-0.0160258,-0.0454302,0,0,-0.0335586,-0.0385625,-0.00197707,0.000776734,0.0615483,0.0500445
2159.6,-0.000672208,0.00117962,-0.0164036,-0.0454815,0,0,-0.0345162,-0.0379548,-0.00194883,0.000855321,0.0630919,0.0484252
2160.3,-0.000538139,0.00120343,-0.0168379,-0.0453877,0,0,-0.0354,-0.0371861,-0.00191734,0.000905223,0.0645023,0.0466231
2161,-0.000406202,0.001278,-0.017212,-0.0453765,0,0,-0.0363263,-0.0364938,-0.00190011,0.000982363,0.065941,0.0449005
2161.7,-0.000267138,0.00128488,-0.0176308,-0.0451986,0,0,-0.0371325,-0.0355942,-0.00186892,0.00104843,0.0671847,0.0429143
2162.4,-0.00013046,0.00132916,-0.0179799,-0.0450895,0,0,-0.0379641,-0.0347915,-0.00182955,0.00113339,0.068428,0.0410127
2163.1,3.54031e-05,0.0013947,-0.0184374,-0.0450207,0,0,-0.0388109,-0.0339884,-0.00179752,0.00120119,0.0697004,0.0390944
2163.8,0.000134067,0.00137155,-0.0187806,-0.0448526,0,0,-0.0395753,-0.0330836,-0.00176187,0.00125881,0.0707439,0.0370704
2164.5,0.000298255,0.00142086,-0.0191796,-0.0446976,0,0,-0.0403273,-0.0321855,-0.00171212,0.00132027,0.0718256,0.0350117
2165.2,0.000434707,0.00139084,-0.019565,-0.0446868,0,0,-0.0411751,-0.0313941,-0.00166559,0.00138398,0.0729664,0.0330695
2165.9,0.000622741,0.0014387,-0.0199694,-0.0445982,0,0,-0.0419186,-0.0304544,-0.00164239,0.00144231,0.0739431,0.0309751
2166.6,0.000778448,0.00144013,-0.0203574,-0.0444562,0,0,-0.0426362,-0.0295239,-0.00157473,0.00152314,0.0749023,0.0288766
2167.3,0.000877268,0.00137471,-0.0208056,-0.0444272,0,0,-0.0434563,-0.0286356,-0.00153092,0.00156299,0.075923,0.0267787
2168,0.00102535,0.00134475,-0.0212024,-0.0443116,0,0,-0.0441488,-0.0277088,-0.00148075,0.00162378,0.0767051,0.0246278
2168.7,0.00113608,0.00130097,-0.0215924,-0.04414,0,0,-0.0448092,-0.0267108,-0.00140984,0.00168148,0.0774259,0.0224253
2169.4,0.0012963,0.00128869,-0.0219498,-0.0439916,0,0,-0.0453973,-0.0256967,-0.00136387,0.00172966,0.0780842,0.0202167
2170.1,0.00146846,0.00122908,-0.0223195,-0.043773,0,0,-0.0459588,-0.0246106,-0.00130151,0.0017579,0.0785755,0.0179181
2170.8,0.00159557,0.00115273,-0.022749,-0.0437302,0,0,-0.046677,-0.0236291,-0.0012479,0.00181497,0.0792867,0.0157287
2171.5,0.00174416,0.00109595,-0.0231397,-0.0435577,0,0,-0.0472372,-0.022598,-0.00117269,0.00187715,0.0797474,0.0134254
2172.2,0.00191098,0.00103331,-0.0235165,-0.0434052,0,0,-0.047779,-0.0215137,-0.00109752,0.00192113,0.0801759,0.0111422
2172.9,0.00203342,0.000944281,-0.0238879,-0.0432324,0,0,-0.0482731,-0.0204396,-0.00104738,0.00195579,0.0804928,0.00883898
2173.6,0.0021489,0.00083311,-0.0242517,-0.0430848,0,0,-0.048788,-0.0193517,-0.000969039,0.00200773,0.08078,0.00651481
2174.3,0.00229398,0.000773939,-0.0246832,-0.0429865,0,0,-0.0493505,-0.0182957,-0.000922817,0.00203356,0.0811245,0.00421872
2175,0.00240849,0.000609211,-0.0250877,-0.0427565,0,0,-0.0497464,-0.0171277,-0.000821711,0.00208942,0.0811996,0.00184379
2175.7,0.00254044,0.000518528,-0.0254679,-0.0426359,0,0,-0.0502412,-0.0160389,-0.000771327,0.00208892,0.0813776,-0.000479948
2176.4,0.00265738,0.000389845,-0.0258618,-0.0424635,0,0,-0.0506921,-0.0149322,-0.000679813,0.002128,0.0814388,-0.00283402
2177.1,0.00274489,0.000244379,-0.0262362,-0.0422591,0,0,-0.051001,-0.0137468,-0.000633112,0.00217649,0.0812998,-0.00518247
2177.8,0.00282234,0.000115811,-0.0266589,-0.0421964,0,0,-0.051504,-0.0126101,-0.000516124,0.00220355,0.0813864,-0.00755556
2178.5,0.00291511,-4.3029e-05,-0.0270461,-0.0419942,0,0,-0.0518402,-0.0114638,-0.000455666,0.00222454,0.0812032,-0.00986459
2179.2,0.00297402,-0.000185424,-0.0274618,-0.0418532,0,0,-0.0521913,-0.0102992,-0.000391349,0.002224,0.0810338,-0.0122347
2179.9,0.00303392,-0.000351066,-0.0278362,-0.0416592,0,0,-0.0524634,-0.00911326,-0.000303062,0.00222366,0.080706,-0.014572
2180.6,0.00307436,-0.000497563,-0.0282281,-0.0414113,0,0,-0.0526323,-0.00787375,-0.000208017,0.00226673,0.080237,-0.0169401
2181.3,0.00310602,-0.000668653,-0.028562,-0.0411744,0,0,-0.0528661,-0.00665996,-0.000146477,0.00226356,0.0797501,-0.0192561
2182,0.0031567,-0.000844423,-0.0289334,-0.0409348,0,0,-0.0530199,-0.00542521,-4.35129e-05,0.00229279,0.0791812,-0.0215786
2182.7,0.00319033,-0.00098283,-0.0292765,-0.0407202,0,0,-0.0531361,-0.00423135,2.93607e-05,0.00226677,0.0785583,-0.0238476
2183.4,0.00319831,-0.00116344,-0.0297065,-0.0405839,0,0,-0.0533771,-0.00302847,0.000100611,0.00229242,0.0780527,-0.0261755
2184.1,0.00322176,-0.00132192,-0.0300604,-0.0403108,0,0,-0.0534425,-0.00182421,0.000159146,0.00228425,0.0772506,-0.0284117
2184.8,0.00322854,-0.0015159,-0.0304536,-0.0401429,0,0,-0.0535929,-0.000579804,0.000249542,0.00226837,0.076532,-0.0306951
2185.5,0.00321393,-0.00170075,-0.030768,-0.0399003,0,0,-0.0535856,0.000673756,0.000343726,0.00227666,0.075615,-0.0329023
2186.2,0.00320665,-0.00186594,-0.0311559,-0.0396233,0,0,-0.0535837,0.00190804,0.000441511,0.00223892,0.0746561,-0.0351092
2186.9,0.00319643,-0.00204382,-0.0315845,-0.0395172,0,0,-0.0537109,0.00312317,0.000521534,0.0022378,0.0738855,-0.0373416
2187.6,0.0031824,-0.00223763,-0.0319379,-0.0392724,0,0,-0.0536841,0.00435983,0.00059427,0.00222894,0.0728524,-0.0394964
2188.3,0.00315922,-0.00244626,-0.0323,-0.0390437,0,0,-0.0536229,0.00559388,0.000654954,0.00220846,0.0717273,-0.041619
2189,0.00313137,-0.00262047,-0.0326971,-0.0388619,0,0,-0.0536454,0.00683929,0.000738594,0.0021803,0.0706906,-0.0437616
2189.7,0.00309097,-0.00280325,-0.033003,-0.0384978,0,0,-0.0533509,0.00807635,0.000832525,0.00217308,0.0692531,-0.0457739
2190.4,0.00217888,-0.00298051,-0.0341787,-0.0281023,0,0,-0.0442785,0.0156264,0.00109991,0.00171435,0.0519967,-0.0511792
2191.1,0.00207597,-0.00315414,-0.0344318,-0.0278718,0,0,-0.0439828,0.016657,0.00116885,0.00168444,0.0505678,-0.052714
2191.8,0.00197762,-0.00328837,-0.0346666,-0.0275526,0,0,-0.0435561,0.0176664,0.00121086,0.00165051,0.0489852,-0.0541482
2192.5,0.00189558,-0.00340797,-0.0349529,-0.0272981,0,0,-0.0432077,0.018655,0.00126634,0.00159492,0.0474793,-0.0556108
2193.2,0.00179233,-0.0035625,-0.0353887,-0.0272067,0,0,-0.0430551,0.019723,0.00134219,0.00155332,0.0461491,-0.0572037
2193.9,0.00167024,-0.00369652,-0.0354227,-0.0267156,0,0,-0.0423648,0.0206634,0.00139614,0.00151179,0.0442252,-0.0582963
2194.6,0.00154614,-0.00382258,-0.0357733,-0.0265624,0,0,-0.0420869,0.0216545,0.001431,0.00145371,0.0427488,-0.0597257
2195.3,0.00143121,-0.003964,-0.0360899,-0.0263484,0,0,-0.0416818,0.0226879,0.00149853,0.00142338,0.0411225,-0.061108
2196,0.00127749,-0.00408069,-0.036245,-0.0259773,0,0,-0.0410463,0.023578,0.00157693,0.00135801,0.0392436,-0.0621465
2196.7,0.00115363,-0.00418073,-0.0364194,-0.0256299,0,0,-0.0404523,0.0245023,0.00159303,0.00129376,0.0373631,-0.0631801
2197.4,0.00101015,-0.00430433,-0.0367325,-0.0254287,0,0,-0.040004,0.0254759,0.00165447,0.00125741,0.0356603,-0.0644319
2198.1,0.000859025,-0.00438613,-0.0369863,-0.0251633,0,0,-0.0395031,0.0264383,0.00167737,0.00118526,0.0338629,-0.0655243
2198.8,0.000696199,-0.00447449,-0.0370993,-0.0247558,0,0,-0.0387551,0.0272475,0.00172933,0.00114715,0.0318749,-0.06628
2199.5,0.000520921,-0.00454292,-0.0373877,-0.0244908,0,0,-0.0381988,0.0281994,0.00177326,0.00105029,0.0300073,-0.0673111
2200.2,0.000332704,-0.00462591,-0.0376296,-0.0242318,0,0,-0.0375968,0.0290892,0.00181482,0.00101241,0.0281065,-0.0682257
2200.9,0.000173754,-0.00471365,-0.0379588,-0.0239921,0,0,-0.0370456,0.0300269,0.00185765,0.000948168,0.0262171,-0.0692368
2201.6,-1.13282e-05,-0.00476914,-0.0382057,-0.0237323,0,0,-0.0364339,0.0309128,0.00189603,0.000872119,0.0242828,-0.0700626
2202.3,-0.000184788,-0.00480337,-0.0383037,-0.023311,0,0,-0.0355899,0.0316766,0.00191436,0.000816944,0.022151,-0.0705666
2203,-0.000370494,-0.00485852,-0.0385366,-0.02308,0,0,-0.0349359,0.0324865,0.00194738,0.000744875,0.0201924,-0.0712501
2203.7,-0.0005684,-0.00490919,-0.0389351,-0.0228945,0,0,-0.0343611,0.0334348,0.00197635,0.000673557,0.0182438,-0.0721109
2204.4,-0.000756822,-0.00493178,-0.0391682,-0.022645,0,0,-0.0336892,0.0342716,0.00199761,0.000608485,0.016248,-0.0727363
2205.1,-0.000952731,-0.00490725,-0.0390708,-0.0220875,0,0,-0.0326463,0.0347986,0.00202223,0.000535501,0.0140021,-0.0727182
2205.8,-0.00113623,-0.00490728,-0.0392895,-0.0217746,0,0,-0.0318446,0.0355259,0.002011,0.000477679,0.0118942,-0.0730965
2206.5,-0.0013462,-0.00491825,-0.0396075,-0.0215696,0,0,-0.0311595,0.0363958,0.00205014,0.000378769,0.0098518,-0.0736942
2207.2,-0.00152994,-0.00490436,-0.0396826,-0.0211746,0,0,-0.0302607,0.0370018,0.00207127,0.000323017,0.00772832,-0.073806
2207.9,-0.0017412,-0.00489946,-0.0400977,-0.0210234,0,0,-0.0296332,0.0379015,0.00207042,0.000248541,0.00575668,-0.0743779
2208.6,-0.00194594,-0.00488617,-0.0402772,-0.020688,0,0,-0.0287485,0.038542,0.00209994,0.000171199,0.00355382,-0.0745114
2209.3,-0.00210727,-0.00483456,-0.0403115,-0.0202654,0,0,-0.0277466,0.0391237,0.00208243,0.000103532,0.00137714,-0.0744075
2210,-0.00229418,-0.00479162,-0.0405219,-0.0199306,0,0,-0.0268893,0.0397651,0.0021055,2.55484e-05,-0.000777759,-0.0744956
2210.7,-0.00253456,-0.00472383,-0.040741,-0.0196834,0,0,-0.0260499,0.0404074,0.00209607,-6.79054e-05,-0.00284237,-0.0745472
2211.4,-0.00271954,-0.00469699,-0.0409811,-0.0193963,0,0,-0.0252006,0.0410599,0.00208934,-0.000124709,-0.00497599,-0.0745921
2212.1,-0.00289785,-0.00461134,-0.0411821,-0.019064,0,0,-0.0242759,0.0416308,0.00207758,-0.000188196,-0.00709157,-0.0744422
2212.8,-0.00307299,-0.00451298,-0.0411158,-0.0186108,0,0,-0.0231727,0.0419938,0.00206644,-0.000260001,-0.00927884,-0.0738985
2213.5,-0.00328147,-0.00442774,-0.0414155,-0.0183506,0,0,-0.0223326,0.0426489,0.00206645,-0.000349488,-0.0113508,-0.0738222
2214.2,-0.00346567,-0.00435693,-0.0415975,-0.0180498,0,0,-0.0214135,0.0432113,0.00206922,-0.000414357,-0.013465,-0.0735658
2214.9,-0.00363096,-0.00423927,-0.041593,-0.0176442,0,0,-0.0203114,0.0434992,0.0020538,-0.000496314,-0.0155432,-0.0729093
2215.6,-0.00381471,-0.00411949,-0.0418557,-0.0173363,0,0,-0.0193584,0.0441079,0.00203047,-0.000568047,-0.0176702,-0.0726319
2216.3,-0.00400334,-0.0040116,-0.0420325,-0.0170219,0,0,-0.0184315,0.0445523,0.00202178,-0.000633182,-0.0197186,-0.0721729
2217,-0.00414485,-0.00387174,-0.0420767,-0.0166399,0,0,-0.0173579,0.0448573,0.00199256,-0.000708727,-0.021768,-0.0714084
2217.7,-0.00433038,-0.00375729,-0.0424817,-0.0164708,0,0,-0.0165004,0.0455183,0.0019414,-0.000783857,-0.0238308,-0.07121
2218.4,-0.00449562,-0.00363501,-0.0426476,-0.0161293,0,0,-0.0154563,0.0458813,0.0019284,-0.000848865,-0.0258819,-0.0705316
2219.1,-0.00461282,-0.00346973,-0.0425187,-0.0156622,0,0,-0.0143192,0.0459631,0.00190731,-0.000958261,-0.0278116,-0.0693776
2219.8,-0.00476474,-0.00331103,-0.0427334,-0.0153315,0,0,-0.0132996,0.0463509,0.00185165,-0.000970893,-0.0298398,-0.0686951
2220.5,-0.00491002,-0.00316351,-0.0428948,-0.0150351,0,0,-0.0122844,0.0467269,0.00181928,-0.00105925,-0.0318095,-0.0679394
2221.2,-0.00505997,-0.00301435,-0.043181,-0.0147426,0,0,-0.0112907,0.0471193,0.00179093,-0.00113885,-0.0337923,-0.0671588
2221.9,-0.00515673,-0.0028178,-0.0430737,-0.0142885,0,0,-0.0101376,0.0471064,0.00175054,-0.00118687,-0.0355581,-0.0658697
2222.6,-0.00529888,-0.0026516,-0.043253,-0.0139996,0,0,-0.0091033,0.0474492,0.00171432,-0.00125703,-0.0375072,-0.0649703
2223.3,-0.0054098,-0.00247693,-0.0435089,-0.0137259,0,0,-0.00808991,0.0477753,0.0016633,-0.00131684,-0.0394128,-0.0640805
2224,-0.00550652,-0.00227151,-0.0434354,-0.013302,0,0,-0.00698405,0.0477566,0.00161075,-0.00136155,-0.0410893,-0.0626899
2224.7,-0.00562506,-0.00206351,-0.0436499,-0.0129685,0,0,-0.00591606,0.0480428,0.00157968,-0.00143432,-0.0429845,-0.0616445
2225.4,-0.00568807,-0.00188366,-0.0438252,-0.0126515,0,0,-0.00483826,0.0482262,0.00152044,-0.00146267,-0.044753,-0.06047
2226.1,-0.00576555,-0.00165591,-0.0438817,-0.0122841,0,0,-0.00377423,0.0482544,0.0014653,-0.00153824,-0.0464379,-0.059113
2226.8,-0.0058307,-0.00145969,-0.0439478,-0.011899,0,0,-0.00266547,0.0482719,0.00138782,-0.00158075,-0.0480801,-0.0577202
2227.5,-0.0058912,-0.00123624,-0.0440406,-0.0115514,0,0,-0.00157492,0.0483216,0.00133086,-0.0016398,-0.049712,-0.0563095
2228.2,-0.00598457,-0.00105044,-0.0443181,-0.0112733,0,0,-0.000498935,0.0485557,0.00128176,-0.00167703,-0.0514657,-0.0551306
2228.9,-0.00600514,-0.00082017,-0.044309,-0.0108608,0,0,0.000627105,0.0484711,0.00120983,-0.00172405,-0.0529555,-0.0534954
2229.6,-0.00604457,-0.000602253,-0.0445458,-0.0105807,0,0,0.00163178,0.0486111,0.00115928,-0.00176714,-0.0545914,-0.0521976
2230.3,-0.00606346,-0.000389428,-0.0445184,-0.0101448,0,0,0.00277077,0.0484169,0.00109168,-0.00181271,-0.0559708,-0.0504379
2231,-0.00607161,-0.000194031,-0.0445527,-0.00981889,0,0,0.00384402,0.0482923,0.0010084,-0.00185099,-0.0573173,-0.0488087
2231.7,-0.00612204,4.72279e-05,-0.044975,-0.00955733,0,0,0.00492951,0.0485983,0.000962452,-0.00189485,-0.0590629,-0.0475416
2232.4,-0.00609655,0.00026987,-0.0447566,-0.00912217,0,0,0.00600781,0.0481324,0.000885228,-0.00191661,-0.0601154,-0.0455142
2233.1,-0.00611277,0.000495408,-0.0450384,-0.00877964,0,0,0.0071386,0.0482052,0.000843361,-0.00195882,-0.0616362,-0.0439594
2233.8,-0.00609341,0.000707578,-0.0450549,-0.00842563,0,0,0.00818381,0.0479585,0.000759725,-0.00199138,-0.0628044,-0.0421508
2234.5,-0.00605098,0.000915264,-0.045209,-0.00805086,0,0,0.00927781,0.0478755,0.000678919,-0.00200378,-0.0640859,-0.0404145
2235.2,-0.0060429,0.00113808,-0.0452882,-0.00767611,0,0,0.0103652,0.0476513,0.000624075,-0.00206244,-0.0652607,-0.0385679
2235.9,-0.00597364,0.0013616,-0.0453055,-0.00730648,0,0,0.0114132,0.047381,0.000521432,-0.00205702,-0.0663014,-0.0366637
2236.6,-0.00591877,0.00157367,-0.0452657,-0.0069236,0,0,0.0124464,0.0470583,0.000482145,-0.00207956,-0.0671961,-0.0347105
2237.3,-0.00586753,0.00180256,-0.0455945,-0.00660675,0,0,0.0135974,0.0470103,0.000387121,-0.0020867,-0.068507,-0.0329617
2238,-0.00582113,0.00200625,-0.0457531,-0.00630766,0,0,0.0146228,0.0468237,0.000302232,-0.00211412,-0.0695594,-0.0311129
2238.7,-0.00574575,0.00223649,-0.0458864,-0.00591125,0,0,0.0157076,0.0465476,0.000250465,-0.00212145,-0.0705454,-0.0291115
2239.4,-0.00563378,0.00240115,-0.0457636,-0.00548369,0,0,0.0167252,0.0460226,0.000155023,-0.00214328,-0.0711716,-0.0269557
2240.1,-0.00553456,0.00259643,-0.0459116,-0.0051564,0,0,0.0177666,0.0457009,7.43629e-05,-0.00213489,-0.0720288,-0.0249691
2240.8,-0.00540209,0.00279486,-0.0458155,-0.00474505,0,0,0.0187911,0.0451812,2.86755e-05,-0.00214854,-0.0725845,-0.0228386
2241.5,-0.00532772,0.00301833,-0.0461016,-0.00443129,0,0,0.0198964,0.0450251,-7.40088e-05,-0.00212383,-0.07353,-0.0208764
2242.2,-0.0051811,0.00316834,-0.0458884,-0.00400568,0,0,0.020803,0.044272,-0.000165184,-0.00210933,-0.073763,-0.0186088
2242.9,-0.00510464,0.00337132,-0.0462705,-0.00369404,0,0,0.0219265,0.0441357,-0.00023168,-0.00212545,-0.0747212,-0.0166678
2243.6,-0.00493326,0.00353856,-0.0461474,-0.00323591,0,0,0.0228624,0.0434857,-0.000291242,-0.00212945,-0.075028,-0.0143836
2244.3,-0.00476502,0.00369895,-0.0460256,-0.00283378,0,0,0.0238034,0.0428181,-0.00038536,-0.00210295,-0.0752386,-0.012168
2245,-0.00463732,0.00387101,-0.046305,-0.00249479,0,0,0.024908,0.0425162,-0.000471537,-0.00210881,-0.0759249,-0.0100975
2245.7,-0.0044841,0.00402063,-0.0464939,-0.00213849,0,0,0.0259047,0.0421141,-0.000554417,-0.0020794,-0.0764011,-0.00796769
2246.4,-0.00430912,0.0041655,-0.0464184,-0.00169153,0,0,0.0268612,0.0413708,-0.00062961,-0.00204805,-0.0765038,-0.00564012
2247.1,-0.00412276,0.00429463,-0.0463023,-0.00132102,0,0,0.0276703,0.0406681,-0.000702733,-0.00202605,-0.076444,-0.0034379
2247.8,-0.00394636,0.00441562,-0.0463064,-0.000926762,0,0,0.0286238,0.0400354,-0.000766103,-0.00197342,-0.0765286,-0.00120851
2248.5,-0.00377835,0.00457109,-0.0464055,-0.000542424,0,0,0.0295829,0.0394427,-0.000849683,-0.00196823,-0.0767053,0.00100908
2249.2,-0.00361564,0.00468084,-0.0464464,-0.000154686,0,0,0.030506,0.0388097,-0.000912381,-0.00194191,-0.076693,0.00322637
2249.9,-0.003452,0.00483114,-0.0468271,0.00019772,0,0,0.0315852,0.0384241,-0.000989263,-0.00189519,-0.0771196,0.0054005
2250.6,-0.00320761,0.00489091,-0.0465131,0.000654642,0,0,0.0323095,0.037406,-0.00107457,-0.00188601,-0.0765065,0.00770905
2251.3,-0.00303898,0.00502277,-0.0468292,0.000970175,0,0,0.0333383,0.0369868,-0.00113175,-0.00182403,-0.0767353,0.00984779
2252,-0.00282234,0.00508459,-0.0468272,0.00139512,0,0,0.034201,0.0362502,-0.00120133,-0.00178458,-0.0764589,0.0121055
2252.7,-0.0026109,0.00513925,-0.0466478,0.0017999,0,0,0.0348859,0.0352779,-0.00126151,-0.00172857,-0.0758229,0.0143342
2253.4,-0.00241146,0.00520218,-0.0467259,0.00221591,0,0,0.035781,0.034561,-0.00133765,-0.00171026,-0.0755337,0.0165946
2254.1,-0.00219809,0.0052677,-0.046726,0.00260682,0,0,0.0365713,0.0337236,-0.00140389,-0.00163592,-0.075085,0.0187893
2254.8,-0.00199221,0.00528352,-0.0466183,0.00302065,0,0,0.0372486,0.0328118,-0.00148328,-0.00159083,-0.0743708,0.0209823
2255.5,-0.00177265,0.00534432,-0.0467661,0.00343859,0,0,0.0381737,0.0321275,-0.00152418,-0.00154221,-0.0740324,0.0231852
2256.2,-0.00158362,0.00537399,-0.0466237,0.00383005,0,0,0.0387905,0.0311234,-0.00158409,-0.00147468,-0.0731469,0.0253084
2256.9,-0.00136325,0.00540698,-0.0467258,0.00421998,0,0,0.0396515,0.0303318,-0.00164296,-0.00142426,-0.0726055,0.0275022
2257.6,-0.001154,0.00542897,-0.0469628,0.00462313,0,0,0.0405083,0.0295798,-0.00168215,-0.00136243,-0.0721503,0.0297095
2258.3,-0.000926226,0.00541836,-0.0468279,0.00505693,0,0,0.0411447,0.0285774,-0.00173173,-0.00129317,-0.0711396,0.0318334
2259,-0.000724785,0.0053894,-0.0466572,0.005453,0,0,0.0416683,0.0275561,-0.00178772,-0.00120289,-0.0700072,0.0338334
2259.7,-0.000498753,0.00540903,-0.0467652,0.00584158,0,0,0.0424534,0.0267171,-0.00183124,-0.00114337,-0.0692422,0.0359668
